0814080014,1024,mm,2000000000,4,500000000,5.991786000,1908670464,364.05,364.05,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080022,1024,mm,2000000000,5,500000000,7.157345000,1540620288,293.85,293.85,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080031,1024,mm,2000000000,6,500000000,5.762470000,1931214848,368.35,368.35,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080039,1024,mm,2000000000,7,500000000,7.129820000,1509687296,287.95,287.95,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080049,1024,mm,2000000000,8,500000000,7.407466000,1473249280,281.00,281.00,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080058,1024,mm,2000000000,9,500000000,6.288859000,1801191424,343.55,343.55,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080107,1024,mm,2000000000,10,500000000,6.336561000,1876951040,358.00,358.00,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080115,1024,mm,2500000000,1,500000000,8.167640000,1697644544,323.80,323.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080126,1024,mm,2500000000,2,500000000,6.937880000,1980497920,377.75,377.75,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080135,1024,mm,2500000000,3,500000000,6.778602000,2037907456,388.70,388.70,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080143,1024,mm,2500000000,4,500000000,6.936019000,1986002944,378.80,378.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080152,1024,mm,2500000000,5,500000000,10.326869000,1987051520,379.00,379.00,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080205,1024,mm,2500000000,6,500000000,7.783033000,1740898304,332.05,332.05,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080215,1024,mm,2500000000,7,500000000,7.653651000,1911291904,364.55,364.55,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080225,1024,mm,2500000000,8,500000000,9.039333000,1430519808,272.85,272.85,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080236,1024,mm,2500000000,9,500000000,9.030665000,1496055808,279.75,279.75,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080247,1024,mm,2500000000,10,500000000,7.327732000,1895563264,361.55,361.55,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
